source_file,label,split
siren/S-211107_S_103_C_013_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_137.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_439.wav,siren,train
siren/S-211103_S_102_C_222_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_321.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_337.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_201.wav,siren,train
siren/S-211015_S_103_C_001_0001.wav,siren,train
siren/S-211014_S_103_C_233_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_21.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_277.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_310.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_61.wav,siren,train
siren/S-211024_S_101_C_060_0001.wav,siren,train
siren/S-211014_S_103_C_197_0001.wav,siren,train
siren/S-211026_S_101_C_004_0001.wav,siren,train
siren/S-211024_S_101_C_241_0001.wav,siren,train
siren/S-211103_S_102_C_264_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_336.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_216.wav,siren,train
siren/S-211103_S_102_C_207_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_435.wav,siren,train
siren/S-211124_S_101_L_007_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_290.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_517.wav,siren,train
siren/S-211014_S_103_C_243_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_525.wav,siren,train
siren/S-211014_S_103_C_130_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_14.wav,siren,train
siren/S-211103_S_102_C_194_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_514.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_284.wav,siren,train
siren/S-211014_S_103_C_232_0001.wav,siren,train
siren/S-211111_S_101_C_001_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_456.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_239.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_229.wav,siren,train
siren/S-211024_S_101_C_120_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_207.wav,siren,train
siren/S-211103_S_102_C_123_0001.wav,siren,train
siren/S-211014_S_103_C_196_0001.wav,siren,train
siren/S-211014_S_103_C_147_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_228.wav,siren,train
siren/S-211104_S_103_C_007_0001.wav,siren,train
siren/S-211014_S_103_C_146_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_462.wav,siren,train
siren/S-211024_S_101_C_259_0001.wav,siren,train
siren/S-211107_S_103_C_014_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_442.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_490.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_482.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_585.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_17.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_117.wav,siren,train
siren/S-211107_S_102_C_031_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_488.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_507.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_236.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_165.wav,siren,train
siren/S-211107_S_103_C_035_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_318.wav,siren,train
siren/S-211014_S_103_C_133_0001.wav,siren,train
siren/S-211103_S_102_C_252_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_561.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_171.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_577.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_134.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_68.wav,siren,train
siren/S-211024_S_101_C_310_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_541.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_411.wav,siren,train
siren/S-211127_S_102_C_024_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_307.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_245.wav,siren,train
siren/S-211113_S_103_C_006_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_2.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_423.wav,siren,train
siren/S-211103_S_102_C_130_0001.wav,siren,train
siren/S-211014_S_103_C_141_0001.wav,siren,train
siren/S-211103_S_102_C_217_0001.wav,siren,train
siren/S-211103_S_102_C_134_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_124.wav,siren,train
siren/S-211103_S_102_C_284_0001.wav,siren,train
siren/S-211107_S_102_C_026_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_98.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_144.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_546.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_1.wav,siren,train
siren/S-211014_S_103_C_279_0001.wav,siren,train
siren/S-211127_S_102_C_064_0001.wav,siren,train
siren/S-211103_S_102_C_188_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_70.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_187.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_254.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_76.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_155.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_100.wav,siren,train
siren/S-211103_S_102_C_185_0001.wav,siren,train
siren/S-211106_S_103_C_007_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_330.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_599.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_177.wav,siren,train
siren/S-211014_S_103_C_254_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_392.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_231.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_294.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_291.wav,siren,train
siren/S-211014_S_103_C_259_0001.wav,siren,train
siren/S-211024_S_101_C_172_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_457.wav,siren,train
siren/S-211024_S_101_C_105_0001.wav,siren,train
siren/S-211126_S_102_C_045_0001.wav,siren,train
siren/S-211103_S_102_C_127_0001.wav,siren,train
siren/S-211107_S_103_C_008_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_388.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_63.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_300.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_276.wav,siren,train
siren/S-211014_S_103_C_358_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_273.wav,siren,train
siren/S-211103_S_103_D_008_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_544.wav,siren,train
siren/S-211103_S_102_C_183_0001.wav,siren,train
siren/S-211103_S_102_C_158_0001.wav,siren,train
siren/S-211115_S_101_C_022_0001.wav,siren,train
siren/S-211014_S_103_C_231_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_461.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_583.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_299.wav,siren,train
siren/S-211110_S_101_C_002_0001.wav,siren,train
siren/S-211024_S_101_C_244_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_371.wav,siren,train
siren/S-211103_S_102_C_126_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_366.wav,siren,train
siren/S-211103_S_102_C_298_0001.wav,siren,train
siren/S-211124_S_102_L_003_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_192.wav,siren,train
siren/S-211110_S_101_C_003_0001.wav,siren,train
siren/S-211107_S_103_C_016_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_176.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_264.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_453.wav,siren,train
siren/S-211110_S_101_C_001_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_346.wav,siren,train
siren/S-211113_S_103_D_012_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_489.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_141.wav,siren,train
siren/S-211014_S_103_C_364_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_463.wav,siren,train
siren/S-211115_S_101_C_006_0001.wav,siren,train
siren/S-211103_S_102_C_261_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_481.wav,siren,train
siren/S-211103_S_102_C_255_0001.wav,siren,train
siren/S-211106_S_103_C_018_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_357.wav,siren,train
siren/S-211103_S_103_C_001_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_395.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_194.wav,siren,train
siren/S-211113_S_103_D_017_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_325.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_345.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_311.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_288.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_331.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_316.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_539.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_553.wav,siren,train
siren/S-211103_S_102_C_265_0001.wav,siren,train
siren/S-211026_S_101_C_002_0001.wav,siren,train
siren/S-211014_S_103_C_247_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_285.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_597.wav,siren,train
siren/S-211014_S_103_C_200_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_116.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_101.wav,siren,train
siren/S-211014_S_103_C_284_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_483.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_425.wav,siren,train
siren/S-211103_S_102_C_213_0001.wav,siren,train
siren/S-211103_S_102_C_212_0001.wav,siren,train
siren/S-211124_S_101_L_005_0001.wav,siren,train
siren/S-211115_S_101_C_014_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_57.wav,siren,train
siren/S-211024_S_101_C_047_0001.wav,siren,train
siren/S-211127_S_102_C_016_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_197.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_406.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_256.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_552.wav,siren,train
siren/S-211024_S_101_C_284_0001.wav,siren,train
siren/S-211127_S_102_C_015_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_502.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_274.wav,siren,train
siren/S-211024_S_101_C_291_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_350.wav,siren,train
siren/S-211024_S_101_C_305_0001.wav,siren,train
siren/S-211024_S_101_C_232_0001.wav,siren,train
siren/S-211014_S_103_C_276_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_503.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_513.wav,siren,train
siren/S-211127_S_102_C_063_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_448.wav,siren,train
siren/S-211103_S_102_C_305_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_11.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_472.wav,siren,train
siren/S-211024_S_101_C_289_0001.wav,siren,train
siren/S-211107_S_102_C_029_0001.wav,siren,train
siren/S-211014_S_103_C_125_0001.wav,siren,train
siren/S-211103_S_102_C_238_0001.wav,siren,train
siren/S-211014_S_103_C_272_0001.wav,siren,train
siren/S-211024_S_101_C_230_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_272.wav,siren,train
siren/S-211014_S_103_C_274_0001.wav,siren,train
siren/S-211106_S_102_C_024_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_440.wav,siren,train
siren/S-211103_S_102_C_145_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_329.wav,siren,train
siren/S-211124_S_101_L_006_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_498.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_163.wav,siren,train
siren/S-211126_S_102_C_047_0001.wav,siren,train
siren/S-211106_S_103_C_014_0001.wav,siren,train
siren/S-211106_S_103_C_010_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_251.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_450.wav,siren,train
siren/S-211014_S_103_C_357_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_314.wav,siren,train
siren/S-211024_S_101_C_108_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_341.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_212.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_125.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_367.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_480.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_111.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_579.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_523.wav,siren,train
siren/S-211014_S_103_C_137_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_328.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_301.wav,siren,train
siren/S-211103_S_102_C_291_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_370.wav,siren,train
siren/S-211026_S_101_C_001_0001.wav,siren,train
siren/S-211014_S_103_C_198_0001.wav,siren,train
siren/S-211014_S_103_C_234_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_23.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_545.wav,siren,train
siren/S-211014_S_103_C_253_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_281.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_267.wav,siren,train
siren/S-211024_S_101_C_309_0001.wav,siren,train
siren/S-211103_S_102_C_154_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_209.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_563.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_64.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_153.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_37.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_572.wav,siren,train
siren/S-211115_S_101_C_224_0001.wav,siren,train
siren/S-211127_S_102_C_008_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_571.wav,siren,train
siren/S-211103_S_103_C_005_0001.wav,siren,train
siren/S-211024_S_101_C_252_0001.wav,siren,train
siren/S-211103_S_102_C_149_0001.wav,siren,train
siren/S-211014_S_103_C_287_0001.wav,siren,train
siren/S-211107_S_102_C_034_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_398.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_397.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_522.wav,siren,train
siren/S-211014_S_103_C_129_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_220.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_562.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_237.wav,siren,train
siren/S-211014_S_103_C_282_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_99.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_208.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_205.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_570.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_426.wav,siren,train
siren/S-211124_S_101_L_009_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_62.wav,siren,train
siren/S-211109_S_102_C_002_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_537.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_74.wav,siren,train
siren/S-211103_S_102_C_165_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_468.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_46.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_52.wav,siren,train
siren/S-211014_S_103_C_257_0001.wav,siren,train
siren/S-211127_S_102_C_023_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_129.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_96.wav,siren,train
siren/S-211103_S_102_C_308_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_188.wav,siren,train
siren/S-211103_S_102_C_116_0001.wav,siren,train
siren/S-211103_S_102_C_229_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_387.wav,siren,train
siren/S-211014_S_103_C_248_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_566.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_334.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_133.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_140.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_234.wav,siren,train
siren/S-211014_S_103_C_144_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_282.wav,siren,train
siren/S-211024_S_101_C_076_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_167.wav,siren,train
siren/S-210915_S_101_D_002_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_587.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_565.wav,siren,train
siren/S-211107_S_103_C_024_0001.wav,siren,train
siren/S-211014_S_103_C_165_0001.wav,siren,train
siren/S-211103_S_102_C_205_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_244.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_122.wav,siren,train
siren/S-211024_S_101_C_163_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_379.wav,siren,train
siren/S-211113_S_103_C_007_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_226.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_54.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_255.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_107.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_315.wav,siren,train
siren/S-211103_S_102_C_226_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_467.wav,siren,train
siren/S-211014_S_103_C_273_0001.wav,siren,train
siren/S-211103_S_102_C_295_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_106.wav,siren,train
siren/S-211103_S_102_C_178_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_445.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_45.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_407.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_16.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_582.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_477.wav,siren,train
siren/S-211014_S_103_C_225_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_26.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_39.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_469.wav,siren,train
siren/S-211024_S_101_C_041_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_322.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_354.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_114.wav,siren,train
siren/S-211014_S_103_C_204_0001.wav,siren,train
siren/S-211107_S_103_C_018_0001.wav,siren,train
siren/S-211115_S_101_C_026_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_121.wav,siren,train
siren/S-211014_S_103_C_217_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_132.wav,siren,train
siren/S-211106_S_103_C_013_0001.wav,siren,train
siren/S-211109_S_103_C_001_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_555.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_529.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_580.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_186.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_511.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_427.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_339.wav,siren,train
siren/S-211014_S_103_C_202_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_203.wav,siren,train
siren/S-211107_S_102_C_028_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_225.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_361.wav,siren,train
siren/S-211103_S_102_C_141_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_241.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_352.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_380.wav,siren,train
siren/S-211104_S_103_C_002_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_127.wav,siren,train
siren/S-211014_S_103_C_193_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_518.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_505.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_309.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_420.wav,siren,train
siren/S-211014_S_103_C_280_0001.wav,siren,train
siren/S-211024_S_101_C_304_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_492.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_91.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_35.wav,siren,train
siren/S-211024_S_101_C_001_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_20.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_484.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_0.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_148.wav,siren,train
siren/S-211107_S_103_C_021_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_275.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_56.wav,siren,train
siren/S-211024_S_101_C_237_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_327.wav,siren,train
siren/S-211024_S_101_C_290_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_119.wav,siren,train
siren/S-211026_S_101_C_005_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_242.wav,siren,train
siren/S-211024_S_101_C_022_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_181.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_269.wav,siren,train
siren/S-211103_S_102_C_245_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_69.wav,siren,train
siren/S-211113_S_103_C_004_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_596.wav,siren,train
siren/S-211103_S_102_C_239_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_73.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_204.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_540.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_49.wav,siren,train
siren/S-211014_S_103_C_270_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_493.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_18.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_51.wav,siren,train
siren/S-211014_S_103_C_128_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_169.wav,siren,train
siren/S-211113_S_103_C_008_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_324.wav,siren,train
siren/S-211127_S_102_C_066_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_551.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_143.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_292.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_227.wav,siren,train
siren/S-211107_S_103_C_037_0001.wav,siren,train
siren/S-211103_S_102_C_124_0001.wav,siren,train
siren/S-211103_S_102_C_234_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_210.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_364.wav,siren,train
siren/S-211014_S_103_C_150_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_574.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_509.wav,siren,train
siren/S-211103_S_102_C_283_0001.wav,siren,train
siren/S-211014_S_103_C_166_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_38.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_278.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_257.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_5.wav,siren,train
siren/S-211014_S_103_C_356_0001.wav,siren,train
siren/S-211115_S_101_C_202_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_53.wav,siren,train
siren/S-211124_S_101_L_001_0001.wav,siren,train
siren/S-211108_S_103_C_006_0001.wav,siren,train
siren/S-211014_S_103_C_236_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_591.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_470.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_83.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_173.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_391.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_198.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_520.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_84.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_362.wav,siren,train
siren/S-211106_S_103_C_015_0001.wav,siren,train
siren/S-211107_S_103_C_023_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_248.wav,siren,train
siren/S-211024_S_101_C_049_0001.wav,siren,train
siren/S-211014_S_103_C_164_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_287.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_475.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_92.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_42.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_259.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_59.wav,siren,train
siren/S-211014_S_103_C_283_0001.wav,siren,train
siren/S-211014_S_103_C_255_0001.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_130.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_588.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_142.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_375.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_136.wav,siren,train
siren/archive__danger_alarm__1_danger_alarm_459.wav,siren,train
siren/S-211103_S_102_C_208_0001.wav,siren,train
