clip,label,split,source_file,start_sample,augmented
train/gas_siren/gas_siren_00024__aug1_gate-noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_459.wav,0,True
train/gas_siren/gas_siren_00025__aug0_expand-noise.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_206.wav,0,True
train/gas_siren/gas_siren_00025__aug1_gate-noise-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_206.wav,0,True
train/gas_siren/gas_siren_00026__aug0_noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_23.wav,0,True
train/gas_siren/gas_siren_00026__aug1_gate-expand-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_23.wav,0,True
train/gas_siren/gas_siren_00027__aug0_noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_553.wav,0,True
train/gas_siren/gas_siren_00027__aug1_gate-noise.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_553.wav,0,True
train/gas_siren/gas_siren_00028__aug0_gate-expand-noise-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_28.wav,0,True
train/gas_siren/gas_siren_00028__aug1_expand-noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_28.wav,0,True
train/gas_siren/gas_siren_00029__aug0_expand-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_213.wav,0,True
train/gas_siren/gas_siren_00029__aug1_shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_213.wav,0,True
train/gas_siren/gas_siren_00030__aug0_expand.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_33.wav,0,True
train/gas_siren/gas_siren_00030__aug1_expand-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_33.wav,0,True
train/gas_siren/gas_siren_00031__aug0_gate-expand-noise-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_210.wav,0,True
train/gas_siren/gas_siren_00031__aug1_expand-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_210.wav,0,True
train/gas_siren/gas_siren_00032__aug0_gate.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_27.wav,0,True
train/gas_siren/gas_siren_00032__aug1_gate-expand-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_27.wav,0,True
train/gas_siren/gas_siren_00033__aug0_gate-expand-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_383.wav,0,True
train/gas_siren/gas_siren_00033__aug1_shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_383.wav,0,True
train/gas_siren/gas_siren_00034__aug0_expand.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_75.wav,0,True
train/gas_siren/gas_siren_00034__aug1_gate-expand-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_75.wav,0,True
train/gas_siren/gas_siren_00035__aug0_gate-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_136.wav,0,True
train/gas_siren/gas_siren_00035__aug1_expand-noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_136.wav,0,True
train/gas_siren/gas_siren_00036__aug0_expand-noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_89.wav,0,True
train/gas_siren/gas_siren_00036__aug1_expand-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_89.wav,0,True
train/gas_siren/gas_siren_00037__aug0_gate-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_200.wav,0,True
train/gas_siren/gas_siren_00037__aug1_expand-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_200.wav,0,True
train/gas_siren/gas_siren_00038__aug0_expand-noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_155.wav,0,True
train/gas_siren/gas_siren_00038__aug1_gate-expand-noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_155.wav,0,True
train/gas_siren/gas_siren_00039__aug0_gate-noise-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_451.wav,0,True
train/gas_siren/gas_siren_00039__aug1_gate-expand-noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_451.wav,0,True
train/gas_siren/gas_siren_00040__aug0_gate-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_202.wav,0,True
train/gas_siren/gas_siren_00040__aug1_gate-expand-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_202.wav,0,True
train/gas_siren/gas_siren_00041__aug0_noise-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_588.wav,0,True
train/gas_siren/gas_siren_00041__aug1_expand-noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_588.wav,0,True
train/gas_siren/gas_siren_00042__aug0_gate-expand-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_479.wav,0,True
train/gas_siren/gas_siren_00042__aug1_expand.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_479.wav,0,True
train/gas_siren/gas_siren_00043__aug0_noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_21.wav,0,True
train/gas_siren/gas_siren_00043__aug1_gate-noise.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_21.wav,0,True
train/gas_siren/gas_siren_00044__aug0_gate-expand-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_559.wav,0,True
train/gas_siren/gas_siren_00044__aug1_gate-expand-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_559.wav,0,True
train/gas_siren/gas_siren_00045__aug0_gate-expand-noise.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_266.wav,0,True
train/gas_siren/gas_siren_00045__aug1_gate-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_266.wav,0,True
train/gas_siren/gas_siren_00046__aug0_gate-noise-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_565.wav,0,True
train/gas_siren/gas_siren_00046__aug1_expand.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_565.wav,0,True
train/gas_siren/gas_siren_00047__aug0_gate-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_406.wav,0,True
train/gas_siren/gas_siren_00047__aug1_expand-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_406.wav,0,True
train/gas_siren/gas_siren_00048__aug0_noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_24.wav,0,True
train/gas_siren/gas_siren_00048__aug1_gate-expand.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_24.wav,0,True
train/gas_siren/gas_siren_00049__aug0_expand-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_150.wav,0,True
train/gas_siren/gas_siren_00049__aug1_expand-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_150.wav,0,True
train/gas_siren/gas_siren_00050__aug0_gate-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_192.wav,0,True
train/gas_siren/gas_siren_00050__aug1_expand-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_192.wav,0,True
train/gas_siren/gas_siren_00051__aug0_gate-expand-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_88.wav,0,True
train/gas_siren/gas_siren_00051__aug1_gate-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_88.wav,0,True
train/gas_siren/gas_siren_00052__aug0_gate-expand.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_303.wav,0,True
train/gas_siren/gas_siren_00052__aug1_expand.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_303.wav,0,True
train/gas_siren/gas_siren_00053__aug0_gate-expand-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_294.wav,0,True
train/gas_siren/gas_siren_00053__aug1_gate.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_294.wav,0,True
train/gas_siren/gas_siren_00054__aug0_gate-expand.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_66.wav,0,True
train/gas_siren/gas_siren_00054__aug1_shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_66.wav,0,True
train/gas_siren/gas_siren_00055__aug0_expand-noise-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_359.wav,0,True
train/gas_siren/gas_siren_00055__aug1_shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_359.wav,0,True
train/gas_siren/gas_siren_00056__aug0_gate-expand-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_365.wav,0,True
train/gas_siren/gas_siren_00056__aug1_noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_365.wav,0,True
train/gas_siren/gas_siren_00057__aug0_shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_125.wav,0,True
train/gas_siren/gas_siren_00057__aug1_shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_125.wav,0,True
train/gas_siren/gas_siren_00058__aug0_noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_177.wav,0,True
train/gas_siren/gas_siren_00058__aug1_gate-expand.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_177.wav,0,True
train/gas_siren/gas_siren_00059__aug0_noise.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_174.wav,0,True
train/gas_siren/gas_siren_00059__aug1_gate-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_174.wav,0,True
train/gas_siren/gas_siren_00060__aug0_gate-expand-noise.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_509.wav,0,True
train/gas_siren/gas_siren_00060__aug1_gate-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_509.wav,0,True
train/gas_siren/gas_siren_00061__aug0_gate-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_100.wav,0,True
train/gas_siren/gas_siren_00061__aug1_gate-expand-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_100.wav,0,True
train/gas_siren/gas_siren_00062__aug0_expand-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_535.wav,0,True
train/gas_siren/gas_siren_00062__aug1_gate-noise.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_535.wav,0,True
train/gas_siren/gas_siren_00063__aug0_noise-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_579.wav,0,True
train/gas_siren/gas_siren_00063__aug1_noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_579.wav,0,True
train/gas_siren/gas_siren_00064__aug0_shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_341.wav,0,True
train/gas_siren/gas_siren_00064__aug1_expand.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_341.wav,0,True
train/gas_siren/gas_siren_00065__aug0_gate-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_39.wav,0,True
train/gas_siren/gas_siren_00065__aug1_gate-expand-noise-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_39.wav,0,True
train/gas_siren/gas_siren_00066__aug0_noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_199.wav,0,True
train/gas_siren/gas_siren_00066__aug1_expand-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_199.wav,0,True
train/gas_siren/gas_siren_00067__aug0_gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_235.wav,0,True
train/gas_siren/gas_siren_00067__aug1_gate-expand-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_235.wav,0,True
train/gas_siren/gas_siren_00068__aug0_shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_80.wav,0,True
train/gas_siren/gas_siren_00068__aug1_gate-expand-noise.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_80.wav,0,True
train/gas_siren/gas_siren_00069__aug0_shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_349.wav,0,True
train/gas_siren/gas_siren_00069__aug1_gate-noise-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_349.wav,0,True
train/gas_siren/gas_siren_00070__aug0_noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_443.wav,0,True
train/gas_siren/gas_siren_00070__aug1_gate-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_443.wav,0,True
train/gas_siren/gas_siren_00071__aug0_shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_99.wav,0,True
train/gas_siren/gas_siren_00071__aug1_expand-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_99.wav,0,True
train/gas_siren/gas_siren_00072__aug0_expand-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_297.wav,0,True
train/gas_siren/gas_siren_00072__aug1_gate-expand-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_297.wav,0,True
train/gas_siren/gas_siren_00073__aug0_noise.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_203.wav,0,True
train/gas_siren/gas_siren_00073__aug1_gate-expand-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_203.wav,0,True
train/gas_siren/gas_siren_00074__aug0_expand-noise.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_547.wav,0,True
train/gas_siren/gas_siren_00074__aug1_noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_547.wav,0,True
train/gas_siren/gas_siren_00075__aug0_gate-expand-noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_568.wav,0,True
train/gas_siren/gas_siren_00075__aug1_shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_568.wav,0,True
train/gas_siren/gas_siren_00076__aug0_gate-expand-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_120.wav,0,True
train/gas_siren/gas_siren_00076__aug1_gate-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_120.wav,0,True
train/gas_siren/gas_siren_00077__aug0_gate-expand-noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_576.wav,0,True
train/gas_siren/gas_siren_00077__aug1_gate-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_576.wav,0,True
train/gas_siren/gas_siren_00078__aug0_expand-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_14.wav,0,True
train/gas_siren/gas_siren_00078__aug1_gate-expand-noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_14.wav,0,True
train/gas_siren/gas_siren_00079__aug0_expand-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_592.wav,0,True
train/gas_siren/gas_siren_00079__aug1_expand.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_592.wav,0,True
train/gas_siren/gas_siren_00080__aug0_gate.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_484.wav,0,True
train/gas_siren/gas_siren_00080__aug1_gate-expand.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_484.wav,0,True
train/gas_siren/gas_siren_00081__aug0_expand-noise.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_6.wav,0,True
train/gas_siren/gas_siren_00081__aug1_gate-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_6.wav,0,True
train/gas_siren/gas_siren_00082__aug0_gate-expand-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_204.wav,0,True
train/gas_siren/gas_siren_00082__aug1_gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_204.wav,0,True
train/gas_siren/gas_siren_00083__aug0_gate-expand-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_572.wav,0,True
train/gas_siren/gas_siren_00083__aug1_expand-noise.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_572.wav,0,True
train/gas_siren/gas_siren_00084__aug0_gate-expand-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_491.wav,0,True
train/gas_siren/gas_siren_00084__aug1_gate-expand-noise.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_491.wav,0,True
train/gas_siren/gas_siren_00085__aug0_gate-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_478.wav,0,True
train/gas_siren/gas_siren_00085__aug1_gate-expand-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_478.wav,0,True
train/gas_siren/gas_siren_00086__aug0_gate.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_401.wav,0,True
train/gas_siren/gas_siren_00086__aug1_noise-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_401.wav,0,True
train/gas_siren/gas_siren_00087__aug0_expand-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_316.wav,0,True
train/gas_siren/gas_siren_00087__aug1_gate-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_316.wav,0,True
train/gas_siren/gas_siren_00088__aug0_expand-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_450.wav,0,True
train/gas_siren/gas_siren_00088__aug1_gate-expand-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_450.wav,0,True
train/gas_siren/gas_siren_00089__aug0_gate-expand-noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_532.wav,0,True
train/gas_siren/gas_siren_00089__aug1_gate-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_532.wav,0,True
train/gas_siren/gas_siren_00090__aug0_expand-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_288.wav,0,True
train/gas_siren/gas_siren_00090__aug1_gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_288.wav,0,True
train/gas_siren/gas_siren_00091__aug0_gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_111.wav,0,True
train/gas_siren/gas_siren_00091__aug1_shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_111.wav,0,True
train/gas_siren/gas_siren_00092__aug0_gate-expand-noise.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_363.wav,0,True
train/gas_siren/gas_siren_00092__aug1_expand-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_363.wav,0,True
train/gas_siren/gas_siren_00093__aug0_noise-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_518.wav,0,True
train/gas_siren/gas_siren_00093__aug1_shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_518.wav,0,True
train/gas_siren/gas_siren_00094__aug0_expand-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_381.wav,0,True
train/gas_siren/gas_siren_00094__aug1_gate-expand-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_381.wav,0,True
train/gas_siren/gas_siren_00095__aug0_shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_299.wav,0,True
train/gas_siren/gas_siren_00095__aug1_gate-expand-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_299.wav,0,True
train/gas_siren/gas_siren_00096__aug0_expand-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_439.wav,0,True
train/gas_siren/gas_siren_00096__aug1_gate-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_439.wav,0,True
train/gas_siren/gas_siren_00097__aug0_gate-expand-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_511.wav,0,True
train/gas_siren/gas_siren_00097__aug1_expand.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_511.wav,0,True
train/gas_siren/gas_siren_00098__aug0_gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_275.wav,0,True
train/gas_siren/gas_siren_00098__aug1_gate-noise.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_275.wav,0,True
train/gas_siren/gas_siren_00099__aug0_gate-expand-noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_376.wav,0,True
train/gas_siren/gas_siren_00099__aug1_gate.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_376.wav,0,True
train/gas_siren/gas_siren_00100__aug0_gate-expand-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_598.wav,0,True
train/gas_siren/gas_siren_00100__aug1_gate-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_598.wav,0,True
train/gas_siren/gas_siren_00101__aug0_gate-noise-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_229.wav,0,True
train/gas_siren/gas_siren_00101__aug1_gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_229.wav,0,True
train/gas_siren/gas_siren_00102__aug0_gate-expand-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_366.wav,0,True
train/gas_siren/gas_siren_00102__aug1_gate-expand-noise-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_366.wav,0,True
train/gas_siren/gas_siren_00103__aug0_gate-expand-noise.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_41.wav,0,True
train/gas_siren/gas_siren_00103__aug1_gate-expand-noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_41.wav,0,True
train/gas_siren/gas_siren_00104__aug0_expand-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_296.wav,0,True
train/gas_siren/gas_siren_00104__aug1_gate-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_296.wav,0,True
train/gas_siren/gas_siren_00105__aug0_noise.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_407.wav,0,True
train/gas_siren/gas_siren_00105__aug1_expand-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_407.wav,0,True
train/gas_siren/gas_siren_00106__aug0_gate-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_557.wav,0,True
train/gas_siren/gas_siren_00106__aug1_gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_557.wav,0,True
train/gas_siren/gas_siren_00107__aug0_shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_230.wav,0,True
train/gas_siren/gas_siren_00107__aug1_expand-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_230.wav,0,True
train/gas_siren/gas_siren_00108__aug0_gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_374.wav,0,True
train/gas_siren/gas_siren_00108__aug1_noise-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_374.wav,0,True
train/gas_siren/gas_siren_00109__aug0_gate-expand-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_322.wav,0,True
train/gas_siren/gas_siren_00109__aug1_expand-noise-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_322.wav,0,True
train/gas_siren/gas_siren_00110__aug0_noise.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_392.wav,0,True
train/gas_siren/gas_siren_00110__aug1_gate-expand.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_392.wav,0,True
train/gas_siren/gas_siren_00111__aug0_gate-expand-noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_172.wav,0,True
train/gas_siren/gas_siren_00111__aug1_expand.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_172.wav,0,True
train/gas_siren/gas_siren_00112__aug0_noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_78.wav,0,True
train/gas_siren/gas_siren_00112__aug1_gate-expand.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_78.wav,0,True
train/gas_siren/gas_siren_00113__aug0_gate-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_42.wav,0,True
train/gas_siren/gas_siren_00113__aug1_gate-expand.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_42.wav,0,True
train/gas_siren/gas_siren_00114__aug0_expand-noise-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_121.wav,0,True
train/gas_siren/gas_siren_00114__aug1_noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_121.wav,0,True
train/gas_siren/gas_siren_00115__aug0_noise-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_265.wav,0,True
train/gas_siren/gas_siren_00115__aug1_gate-noise.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_265.wav,0,True
train/gas_siren/gas_siren_00116__aug0_noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_404.wav,0,True
train/gas_siren/gas_siren_00116__aug1_gate-noise-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_404.wav,0,True
train/gas_siren/gas_siren_00117__aug0_expand-shift-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_458.wav,0,True
train/gas_siren/gas_siren_00117__aug1_expand-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_458.wav,0,True
train/gas_siren/gas_siren_00118__aug0_noise-gain.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_393.wav,0,True
train/gas_siren/gas_siren_00118__aug1_noise-shift.wav,gas_siren,train,gas_siren/archive__gas_alarm__3_gas_alarm_393.wav,0,True
